male;Prisco;Sabbatini;Martirano;19;O+;U.S. Deputy Marshal
female;Lia;Milani;Monterone;50;O-;Aircraft electrician
female;Angela;Padovano;Ospedaletto;63;B+;Aircraft and avionics equipment mechanic
female;Luigia;Napolitani;San Biagio Della Valle;21;B+;Color printer operator
male;Viviano;Marino;Giulianova Spiaggia;20;A+;Mineralogist
male;Chiaffredo;Dellucci;Cellara;20;O+;Chief information officer
female;Rosetta;Colombo;Cersosimo;28;O-;Metal caster
female;Sandra;DeRose;Pantelleria;62;O+;Caster
female;Maia;Cocci;Cabernardi;67;B+;Coder
female;Elisabetta;Genovese;Vandra;38;O+;President
male;Aurelio;Pirozzi;Sieci;47;O+;Staffing consultant
female;Maddalena;De Luca;Argegno;46;B+;Purchasing clerk
male;Abelardo;Trevisano;Monterusciello;79;O+;Textile cutting machine operator
female;Anastasia;Bellucci;Scurtabo;72;B+;Personnel manager
female;Alda;Calabresi;Amato;50;O+;Foreign language interpreter
female;Elena;Boni;Artegna;76;O+;General manager
female;Greta;Bellucci;Triei;46;O+;Information and record clerk
male;Giona;Trevisani;Gerola Alta;31;O+;Social scientist
male;Gabriele;Siciliani;Rosegaferro;39;O+;Telephone station installer
male;Alfio;Costa;Carpineti;82;O+;CT technologist
male;Arrigo;Marcelo;Beinasco;34;O+;Organizational development consultant
male;Igino;Lucchesi;Spongano;82;O+;Precision instrument and equipment repairer
female;Tranquilla;Buccho;Cesana Brianza;72;O+;HVACR technician
female;Mara;Mazzi;Celesia;58;O+;Screen printing machine operator
female;Pia;Iadanza;Viterbo;49;B+;Appliance repairer
male;Erminio;Bianchi;Goriano Valli;55;B+;Rock splitter
female;Aloisa;Sal;Vaglio Serra;71;O-;Shoe machine operator
male;Gerardino;Siciliani;Selva Del Bocchetto;48;O+;Specialist
female;Fabrizia;Lorenzo;Santa Caterina Albanese;61;B+;Treatment plant and system operator
male;Curzio;Capon;Piea;79;A+;Medical secretary
female;Marisa;Pugliesi;Mazzin;28;O+;Cash manager
male;Alberico;Russo;Piano Degli Ontani;83;O+;Nurse informaticist
female;Alfonsina;Cocci;Santa Maria Del Tempio;51;O+;Shaper
female;Cettina;Lucchesi;Scido;68;A+;Midshipman
male;Affiano;Rossi;Petrona;61;AB+;Stock-control clerk
female;Edvige;Capon;Buriano;31;A+;Electrical power line installer
male;Iacopo;Iadanza;Polazzo;72;A-;Chemical plant and system operator
male;Timoteo;Lucciano;San Genesio;39;B+;Shoe and leather repairer
female;Fiammetta;Greece;Chiareggio;42;O+;Instructional specialist
female;Tecla;Trevisan;Moncenisio;56;O+;Dental surgery doctor
female;Alba;Romani;Castiglione;33;O+;General manager
female;Adelinda;Rossi;Dogato;39;A+;Benefits administrator
male;Alvise;Marino;Como;73;A+;Assignment editor
male;Eliano;Lombardi;Roata Chiusani;40;O+;Legislator
male;Cristoforo;Milano;Arzachena;71;O-;Flight engineer
male;Crescente;Trevisan;Rovezzano;50;O-;Clinical psychologist
male;Severino;Lombardi;Locate Triulzi;85;O+;Songwriter
female;Viola;Gallo;Tobbiana;37;O+;Nurse informaticist
female;Augusta;Napolitani;Monticchiello;63;O+;Athletic training instructor
female;Giselda;Mazzanti;Cattolica Eraclea;36;O+;Registered representative
female;Lina;Marchesi;Sant'Eusebio;25;O+;Residential electrician
female;Teodata;Folliero;Cosio Valtellino;36;O+;Tire changer
female;Enrica;Nucci;Napoli;65;A+;Production, planning, and expediting clerk
female;Deborah;Mancini;Castagnola Di Fraconalto;42;B+;Collision repair and refinish technician
female;Orestilla;Marino;Moscufo;24;B+;Power transformer repairer
female;Germana;Panicucci;Zanco;69;O+;Marine oiler
female;Maddalena;Baresi;San Vitaliano;22;A-;Voice writer
female;Liliana;Castiglione;Cuglieri;33;B+;Tax preparer
male;Letterio;Schiavone;Scesta;57;A+;Administrative lead
male;Espedito;Moretti;Postalesio;25;O+;Anthropologist
female;Itala;Trevisano;Poggiridenti;21;O+;Home appliance service technician
male;Frediano;Baresi;Volano;34;A+;Instructional aide
male;Rolando;Fanucci;Pianta;34;B+;Pulmonary function technologist
female;Natascia;Lombardi;Bondo;39;O+;Loan officer
female;Edda ;Mancini;Romans Di Varmo;72;B+;Mail clerk
female;Annabella;Lo Duca;Neive;37;A+;Risk manager
male;Ludovico;Endrizzi;Bivona;79;O+;Scientific illustrator
female;Corinna;DeRose;Casaletto Spartano;34;A+;Adult secondary education teacher
male;Tommaso;Pisano;Maresso;36;O+;Computer and information systems manager
male;Nicola;Romano;Borgata Casalotti;70;A+;Aircraft and avionics service technician
male;Maurizio;Lorenzo;Campoli Appennino;28;O-;Oral surgeon
female;Bianca;Lorenzo;Nicastro;24;O-;Floor installer
female;Nicla;Sabbatini;Provezze;85;B+;Human resources supervisor
male;Quinto;Lucciano;Stilfs;38;O+;Platemaker
female;Anastasia;Fiorentini;Terontola;53;O+;Personal financial advisor
male;Romeo;Dellucci;Pizzo;43;O+;Econometrician
female;Federica;Cocci;Patti;62;O+;Stock-control clerk
male;Efisio;Ricci;Agognate;59;O+;Passenger rate clerk
female;Delinda;Lombardi;Sant'Agapito;73;O-;Hairstylist
male;Cataldo;Longo;Scandolara Ripa D'Oglio;75;A+;Musical instrument repairer
female;Arabella;Pagnotto;Olda;51;B+;Claims examiner
female;Lioba;Cocci;Locorotondo;40;A+;Psychiatric nurse
male;Amilcare;Milanesi;Gorla;32;O-;Social work assistant
female;Lea;Pinto;Torri;60;O-;Poultry scientist
male;Furio;Trevisano;Scano Montiferro;67;O+;Interior designer
female;Lucia;Davide;Mondovi;83;O+;Parts salesperson
female;Rosa;Udinese;Sigillo;54;O+;Gastroenterologist
female;Ines;Manna;Grado;31;B+;Plant scientist
female;Adele;Genovese;Pedemonte;40;O+;Animal breeder
female;Frida;Giordano;Cima Paganella;73;A+;Veterinary technician
male;Lionello;Marchesi;Concesio;23;A+;Meat packer
male;Eliano;Napolitano;Zanco;38;O+;Airline flight engineer
male;Aurelio;Capon;Bene Lario;66;A-;Floor installer
male;Lisandro;Pisani;Corteno Golgi;58;B+;Clerk typist
male;Remo;Ferrari;Soriano Nel Cimino;60;O-;Epidemiologist
female;Elvia;Panicucci;San Lazzaro Parmense;34;O+;Real estate closer
male;Gandolfo;Nucci;Pianazzo;48;O+;Labor economist
female;Adele;Schiavone;Gallignano;37;A+;Gaming cage worker
female;Margherita;Manna;Capalbio Stazione;50;B-;Landlord
male;Gianleone;Li Fonti;Camerota;44;O+;Line repairer
male;Bruno;Calabresi;Meduna Di Livenza;46;O+;Environmental engineer
male;Olinto;Manna;Chiusanico;76;A+;Airline pilots
male;Remo;Trentino;Sant'Agata Sui Due Golfi;49;B+;U.S. Border Patrol agent
male;Tolomeo;Iadanza;Rogolo;75;A-;Electronic equipment repairer
male;Gofreddo;Fanucci;Lugnano In Teverina;69;O+;Elevator installer
female;Proserpina;Russo;Maiano;59;O+;Travel consultant
female;Tamara;Russo;Santa Tecla;39;O+;Slaughterer
male;Tolomeo;Lorenzo;San Ruffillo;32;O+;Anesthesiologist
female;Adriana;Sal;San Remo;26;O+;Chief financial officer
male;Davide;Genovese;Leccio;69;O+;Columnist
male;Lanfranco;Ferri;Vico Di Palma;22;O+;Trial lawyer
male;Indro;Piazza;Catania;83;A+;Publicity writer
male;Riccardo;Pugliesi;Avaglio;43;B+;Letterpress setter
female;Arcangela;Fallaci;Robassomero;30;O+;Petroleum pump system operator
male;Luciano;Fallaci;Resiutta;57;A+;Neuropsychologist
male;Danilo;Conti;Sant'Andrea Jonio;20;O-;Constructor
male;Donato;Romani;Badalucco;40;A+;Coatroom attendant
female;Veneranda;Giordano;Cibiana Di Cadore;21;B+;Information security specialist
male;Narciso;Romano;Garbagnate Monastero;82;AB+;Polisher
male;Virgilio;Bruno;Molassana;61;B+;Songwriter
male;Gerardino;Arcuri;Ravanusa;50;B+;Logging equipment operator
female;Ermenegilda;Schiavone;Vigolo Baselga;32;O+;Medical records technician
male;Secondo;Greece;San Pietro Vernotico;20;O+;Recording engineer
female;Crispina;Panicucci;Andrano;75;B+;Airline pilots
male;Albano;Russo;Ciola;48;A+;Corporate administrative assistant
female;Elisabetta;Bruno;Endine Gaiano;50;AB+;Press agent
male;Bernardo;Panicucci;Mezzago;29;A+;Private banker
female;Raffaella;Schiavone;Il Castagno Val D'Elsa;44;O+;New accounts clerk
female;Abela;Lombardi;Valeggio Sul Mincio;43;A+;Amusement machine repairer
male;Pasquale;Zito;Runco;82;B+;Hardware engineer
male;Geremia;Manna;Terni;82;B+;Structural and reinforcing iron and metal worker
female;Santina;Piazza;Sterzing;54;O+;Scheduling clerk
female;Ambretta;Lombardo;Levice;56;B+;Rehabilitation nurse
male;Bonaventura;Bellucci;Sogliano Cavour;49;B+;Billing and posting machine operator
male;Salvatore;Lettiere;Oste;49;O+;Electronics engineer
male;Giovanni;Sal;Borgata Paradiso Di Collegno;57;A+;University professor
female;Ave;Trentino;Ponticelli;48;B+;Heavy truck and tractor-trailer driver
male;Beato;Sagese;Vall'alta;28;B+;Administrative law judge
female;Lionella;Toscani;Domo;29;B+;Broker associate
female;Luisa;Bergamaschi;Borgo Partenope;68;O+;Rock splitter
female;Ambrosia;Trentini;Azzanello;81;A+;Airframe mechanic
female;Giada;Lettiere;Castellafiume;60;B+;Electrical and electronic equipment assembler
male;Ulisse;Bergamaschi;Vito D'Asio;30;A+;DEA agent
male;Raniero;Bruno;Pieve A Presciano;24;B+;Speech writer
male;Catone;Mancini;Monteferrante;29;O+;Medical social worker
female;Lucrezia;Pisani;Vicari;26;A+;Urban and transportation geographer
female;Natascia;Pugliesi;Acuto;36;A+;Order filler
male;Quirino;Gallo;Bottegone;28;O+;Process metallurgical engineer
female;Milena;Padovano;Piazza;77;A+;Pesticide handler
male;Ireneo;DeRose;Corniglio;33;O-;Language pathologist
male;Ladislao;Marcelo;Veveri;43;O+;Recreation leader
male;Terenzio;Cremonesi;Badia Tedalda;49;B+;Automotive air-conditioning repairer
male;Libero;Lombardo;Cherubine;66;O+;Computer control operator
female;Lucilla;Greco;Forno;41;B-;Econometrician
male;Silvano;Palerma;Longarone;28;A-;Office machine and cash register technician
female;Annabella;Milanesi;Vermiglio;34;O+;Automotive glass repairer
male;Anastasio;Piccio;Oppido Mamertina;34;B+;Clock repairer
male;Emiliano;Zito;Carobbio Degli Angeli;61;A+;Loan authorizer
male;Ruggero;Napolitani;Buccheri;49;A+;Health educator
male;Giacomo;Boni;Irma;57;A+;Sports instructor
female;Mara;Napolitani;Francavilla D'Ete;62;O+;Wellhead pumper
male;Galeazzo;Zito;Val Durasca;79;A+;Cytotechnologist
female;Pupetta;Monaldo;Lungavilla;52;A+;Computer chip processor
male;Edoardo;Trentino;Motta Di Costigliole;36;B+;Traffic clerk
female;Martina;Piazza;Ciro;79;AB+;Marshal
male;Ferruccio;Mazzi;Casteldelfino;29;A+;Taxi driver
male;Albino;Giordano;Castelrotto;20;O+;Claims examiner
female;Sofia;Palerma;Valle Di Teva;45;B+;Theoretical mathematician
male;Edilio;Bergamaschi;Scordia;39;O+;Industrial truck and tractor operator
female;Iva;Siciliano;Faltona;71;O+;Broker
male;Cipriano;Buccho;Paderno Ponchielli;41;B+;Bibliographer
female;Clara;Li Fonti;Bema;70;O+;Health education specialist
male;Francesco;Pirozzi;Libertinia;65;O+;Clinical nurse specialist
female;Alberta;Fiorentino;Borgo Callea;54;A+;Ophthalmic nurse
male;Celio;Costa;Nunziata;43;A+;Managing editor
female;Raffaella;Pagnotto;Terranova Sappo Minulio;41;O+;Store manager
female;Addolorata;Marino;Cavasagra Di Vedelago;27;B+;Cook
female;Maria Luisa;Sal;Sluderno;42;A+;Acoustical carpenter
female;Azzurra;Genovese;Capo Di Sorrento;52;O+;Desktop publishing editor
male;Alfredino;Manfrin;Borghi;47;A+;Newscaster
female;Ausilia;Romani;Cogorno;82;A+;Game warden
male;Valerio;Pirozzi;Besenello;80;O+;Nurse practitioner
female;Nicoletta;Trevisani;San Marzano Sul Sarno;56;O+;Exercise instructor
male;Augusto;Fanucci;Corte De' Frati;43;O+;Project manager
female;Veronica;Folliero;Pellio Intelvi;26;A+;Municipal court judge
male;Filippo;Russo;Palu;60;O+;U.S. Secret Service special agent
female;Greta;Baresi;Torrette Di Ancona;27;A+;Public relations representative
female;Eufrosina;Udinese;Dorzano;70;O-;Wildlife officer
female;Arcangela;Lombardi;Acquaformosa;74;O+;Fork lift operator
male;Damiano;De Luca;Casette;45;B+;Ticket clerk
female;Michelina;Li Fonti;Carisolo;85;O+;Payroll and timekeeping clerk
female;Flavia;Dellucci;Gesso;50;O+;Coatroom attendant
female;Aloisia;Calabrese;Cortenedolo;63;A+;Librarian
female;Carmela;Milano;Riva In Valle;74;O+;Transmitter operator
male;Adalgisio;Sabbatini;San Germano Dei Berici;72;A+;Marketing specialist
male;Benito;Zito;Varano De' Melegari;65;A+;Medical translator
male;Elvio;Greco;Vertova;71;A+;Stereotyper
male;Michelangelo;Boni;Riomagno;65;A+;Scrub
male;Cosma;Fanucci;Bagnoli;64;A-;Financial controller
female;Isidora;Fallaci;Limone Sul Garda;76;A+;Operating engineer
female;Fioretta;Nucci;Biacesa Di Ledro;31;O-;Business administrator
male;Principio;Ricci;Poggio Franco;77;A+;Armed Forces
male;Giuseppe;Sagese;Dervio;80;A+;Fine arts instructor
male;Cassio;Pagnotto;Boglietto;41;O+;Cytotechnologist
male;Aleandro;Trentino;Ospizio;63;B+;Assistant cook
female;Fausta;Mazzanti;Oglianico;35;O+;Laborer
male;Tullio;Udinesi;Prato Sesia;28;A+;Field technician
female;Rossana;Toscani;San Basile;73;O+;Radiologic technician
female;Violanda;Trevisan;Troviggiano;54;A-;Recreation supervisor
female;Matilde;Genovesi;Pascelupo;52;B+;Corporate secretary
female;Gianna;Costa;Cellino San Marco;71;B+;Wholesale buyer
female;Veronica;Ferrari;Agnedo;68;B+;Cellular technician
male;Prospero;Milanesi;Piscinola;46;AB+;Botanist
female;Leda;Li Fonti;Colobraro;81;B+;Trial lawyer
female;Tranquillina;Greece;Barriera Del Bosco;69;O+;Aircraft structure assembler
female;Doda;Boni;Monteforte D'Alpone;20;A+;Camera operator
male;Edgardo;De Luca;Osini;49;A+;Gas pumping station operator
female;Daphne;Lori;Roccaspromonte;35;B+;FBI agent
female;Alma;Buccho;Marene;33;A+;Gaming machine servicer
male;Quintino;Padovesi;Monte San Giovanni Campano;46;A+;Coast Guard
male;Olinto;Sal;Querceto;26;B+;Materials engineer
female;Cristiana;Cocci;San Cipriano Picentino;78;B+;Medical technologist
male;Abbondio;Trentino;Arzago D'Adda;56;AB+;Winch operator
female;Neera;Rizzo;Ellera;68;O+;Merchandise manager
male;Ernesto;Lettiere;Verzino;39;O-;Laboratory animal technician
male;Gianni;Conti;Bologna;57;A+;Dinkey operator
male;Cirillo;Napolitani;Mazzaro;64;AB+;Automated systems librarian
male;Guerrino;Lorenzo;Magliano De' Marsi;65;AB+;Trapper
female;Bibiana;Zetticci;Vazzano;33;A+;Construction manager
female;Donatella;Pagnotto;Tratalias;51;O+;Marine biologist
male;Aldo;Castiglione;Onno;24;B+;Conservation forester
male;Ennio;Rossi;Santa Croce Cervasca;52;O+;Purchasing clerk
female;Ciriaca;Napolitani;Trucchi;83;O+;Rotary drill operator
male;Gilberto;Fallaci;Pellegrino;75;B+;Dental surgeon
male;Liberato;Mazzanti;Rescaldina;22;A+;Inorganic chemist
male;Massimiliano;Russo;Gremiasco;84;A-;Health education specialist
female;Rosaura;Trevisano;San Giacomo;24;O+;Human resources clerk
male;Flaviano;Romani;Botta Di Sedrina;53;O+;Registered nurse
female;Imelda;Lettiere;Karersee;77;A+;Drug Enforcement Administration (DEA) agent
male;Guerrino;Manna;Masserano;74;A+;Electronic transcriber
female;Rossana;Trentini;Villa San Michele;37;B+;Community support worker
male;Armando;Milano;Tramonti;71;B+;Lather
male;Amerigo;Trevisano;Casole Bruzio;77;A-;Social psychologist
female;Violetta;Ferrari;Castelpagano;63;O+;Plant operator
female;Adalberta;Trevisani;Montecilfone;74;B+;Publicity expert
male;Ulderico;Manfrin;Bolsena;48;A+;Scraper operator
male;Ciriaco;Mazzi;Bratto;29;A-;Arborist
female;Lucrezia;Marchesi;Coppito;65;A+;Paper goods machine setter
female;Beatrice;Calabresi;Neviano Degli Arduini;44;AB+;Shipping, receiving, and traffic clerk
female;Dafne ;Padovesi;Casano;29;O+;Food and tobacco roasting, baking, and drying machine operator
male;Anastasio;Lucciano;Ragattisi;72;B+;Truck dispatcher
male;Isidoro;Marchesi;Cenova;77;A+;Airframe mechanic
male;Walter;Marchesi;Garbagna Novarese;28;B+;Employment, recruitment, and placement specialist
male;Alvisio;Marino;Albisola Superiore;64;A+;Transmission rebuilder
female;Eva;Pinto;Safforze;69;B+;Cable line installer
female;Gloria;Palerma;Arischia;51;A+;Patient representative
female;Maria;Bruno;Tendola;26;A+;Communications specialist
female;Giorgia;Manna;Sant'Ilario;39;O+;Top executive
female;Benilde;Fallaci;Lesignano De' Bagni;36;B+;Crop scientist
female;Angelica;Zito;Donnici Inferiore;26;A+;Photographic equipment repairer
male;Fiorello;Zetticci;Mango;80;B+;Field sales supervisor
male;Bertoldo;Toscani;Cavallo Pastorio;39;B+;Nurse educator
female;Palmira ;Moretti;Porto;84;O+;Construction engineer
female;Leila;Trevisan;Veppo;80;B+;Trash collector
female;Gabriella ;Romani;Vecchiazzano;70;A+;Insurance underwriter
male;Michelino;Bellucci;Conca Casale;64;AB+;Prepress technician
female;Cordelia;Davide;Vaccarizzo Albanese;22;O+;Payroll and benefits specialist
female;Rosetta;Siciliani;Medolla;62;O+;Excavating operator
male;Ausonio;Pisano;Rodeneck;69;B+;Photoengraver
male;Basso;Rizzo;Osteria Grande;24;O+;Broker
female;Berta;Colombo;Vada;46;O+;Highway patrol officer
female;Gerardina;Davide;Sant'Angelo Lodigiano;65;A+;Electronic reporter
male;Ruggero;Trevisan;San Donaci;55;A+;Postsecondary career-technical teacher
male;Ermenegildo;Udinesi;Thiene;48;B-;Airman
male;Ernesto;Palermo;Picenze;69;AB+;Compensation manager
female;Dafne ;Longo;Sarezzano;41;A+;Training administrator
female;Irene;Lori;Bossea;27;O+;Buyer
female;Algisa;Lucciano;Molinara;73;B+;Music instructor
male;Berengario;Cremonesi;Laino;30;O+;Mobile heavy equipment service technician
male;Claudio;Palerma;Battiferro;60;A+;Customer services manager
male;Catone;Napolitano;San Nicola;34;A+;Industrial maintenance worker
male;Andrea;Rossi;Rasiglia;83;O-;Neonatal nurse
male;Pio;Pisano;Greci;42;O+;Bonus clerk
female;Luana;Trentino;Roiate;37;O-;Mine safety engineer
female;Ferdinanda;Sal;Cerano;47;O+;Operating engineer
male;Ireneo;Udinese;Lusciano;43;A+;Developmental disabilities nurse
female;Adelfina;Milanesi;Villa Pasquali;32;O+;Railroad brake, signal, and switch operator
female;Fedra;Milanesi;Sant'Angelo In Colle;32;O-;Sewer pipe cleaner
male;Sebastiano;Marchesi;San Ginese;31;B+;Painting restorer
female;Alberta;Fiorentino;Bologna;36;A+;Receptionist
female;Stella;Milanesi;Arpaia;33;B+;Aircraft electronics technician
male;Cornelio;Folliero;Colonia Arnaldi;55;B+;Nurse informaticist
female;Nadia ;Greco;Cantone;36;B+;Welder
male;Geremia;Lucchesi;Lido Di Fermo;22;AB+;Pilot
male;Gino;Calabrese;Rondinara;53;B+;Woodworker
female;Ausonia;Padovano;Castel Del Piano Umbro;22;B+;Internist
male;Alfio;Fiorentini;Mazzarino;54;O+;Neuropsychologist
male;Egidio;Angelo;Macerata Campania;31;A+;Electronic drafter
male;Adelfo;Lombardo;Canneto Di Monteverdi;37;O+;Certified registered nurse anesthetist
female;Armida;Cattaneo;Casal Cermelli;34;A+;Certified pest control applicator
male;Arturo;Greco;Cura;79;AB-;Woodworker
female;Cettina;Calabrese;Pelugo;60;O+;Nursery and greenhouse manager
female;Barbara;Fallaci;Sassano;85;B+;Medical technician
male;Cosma;Pisani;Cupone;49;A+;Drilling and boring machine tool setter
male;Basilio;Trentino;Torchiara;61;A+;Tax examiner
male;Cristoforo;Fallaci;San Fedele Intelvi;44;A+;Inorganic chemist
male;Anastasio;Giordano;Ponzano Magra;35;B+;Job analyst
male;Algiso;Palermo;Fiumicino Aeroporto;61;B+;Air traffic controller
female;Natalia;Buccho;Campasso;27;A+;Court reporter
female;Ornella;Palermo;Poggetello Di Tagliacozzo;51;B+;Agent-contract clerk
male;Rufino;Pagnotto;Locri;57;O-;Corporate trainer
female;Gioia;Napolitano;Torre Dei Calzolari;30;O+;Electronic equipment installer
female;Lilla;Schiavone;Puntone;36;B+;Support clerk
male;Salvo;Lettiere;Osimo Stazione;33;O+;Enrobing machine operator
male;Arturo;Buccho;Terrazzano;38;O+;Plant manager
female;Benedetta;Onio;Casole Bruzio;60;A+;Machine offbearer
male;Benvenuto;Lucchesi;Garniga;49;A+;Marking and identification printing machine operator
female;Laura;Angelo;Vercurago;53;O+;Information processing worker
male;Fabiano;Calabresi;Bolladello;77;A+;Educational counselor
male;Luigi;Lettiere;Sant'Ilario;40;O+;Library media aide
male;Gabriele;Fanucci;Lavarone;47;O+;State trooper
female;Luciana;Barese;Magasa;51;AB+;Carpet, floor, and tile finisher
male;Tullio;Marino;Abbadia Di Naro;30;A+;Electronic publishing specialist
male;Geronimo;Lucchesi;Pietraviva;85;A+;Microchip processor
female;Maddalena;Manfrin;Spezzano;79;AB-;Department manager
female;Clio;Manna;Passo Di Mirabella;28;O+;Tumor registrar
male;Geraldo;Toscano;Sivizzano;29;O+;Embalmer
female;Luigia;Padovano;Messina;79;A+;Animator
female;Luigina;Giordano;Bolbeno;71;O+;Commentator
male;Primo;Piccio;La Spezia;67;A+;Record clerk
female;Annibale;Pisani;Cavezzo;32;A-;Time recorder
female;Ambrosia;Boni;Monterosso Etneo;32;O+;Taxi driver
female;Grazia;Davide;Torre De' Busi;25;O-;Cutting and slicing machine setter
male;Rodrigo;Trevisani;Acciano;33;B+;Office support secretary
female;Orestilla;Fallaci;Passo Di Mirabella;83;O+;Executive administrative assistant
male;Ulderico;Toscano;Carpinone;54;O+;Commodities trader
female;Alessia;Angelo;Pescara;34;B+;Composer
male;Filippo;Dellucci;Negarine;40;O+;Lathe and turning machine tool setter
male;Muzio;Romani;Genova;23;O+;Airline steward
female;Alfonsina;Manfrin;Marinella Di Selinunte;46;O+;Ambulance dispatcher
male;Omero;Rossi;Triora;21;A+;Vascular technologist
female;Guendalina;Trevisani;Bussi Officine;60;A+;Gas pumping station operator
female;Fioretta;Siciliani;Tavernola San Felice;60;AB+;Health physicist
male;Isaia;Lorenzo;Prezzo;49;AB+;Industrial engineering technician
male;Pio;Conti;Burgstall;47;O+;Silversmith
male;Fiorenzo;Cattaneo;San Mariano;60;O+;Gaming surveillance officer
male;Benito;Lucchesi;San Clemente;37;A+;Market research manager
female;Fiorenza;Trentino;Bedulita;22;AB+;Veterinarian
female;Alda;Manfrin;Antole;49;O+;Allergist
female;Timotea;Lettiere;Cossano Belbo;84;O+;Shipping clerk
female;Leila;Pirozzi;Ferentino Stazione;85;B+;Mine cutting and channeling machine operator
male;Elvio;Calabrese;Gualtieri Sicamino;41;O-;Respiratory care practitioner
female;Elga;Udinesi;Paravati;22;O+;Embalmer
male;Giovanni;Ferrari;Canosa Di Puglia;24;O+;Measurer
male;Pasquale;Zito;Radicofani;49;B+;Employment consultant
female;Maria Luisa;Beneventi;Mergnano;74;O+;Biometrician
female;Adelinda;De Luca;San Benedetto Dei Marsi;41;B+;Corporate investigator
female;Valeria;Dellucci;Induno Olona;60;AB+;Chemist
female;Fiorenza;Rizzo;Castellino Tanaro;33;A+;Re-recording mixer
male;Elide;Moretti;Falesina;75;O+;Office manager
female;Priscilla;Bruno;Foggiano;73;A+;Crushing, grinding, and polishing machine tender
female;Brigida;Trevisani;Pedalino;48;O+;Nuclear power reactor operator
female;Sofia;Monaldo;San Felice Val Di Non;41;B+;Ironworker
female;Novella;Siciliano;Anagni;79;O+;Obstetric sonographer
male;Valerio;Trevisano;Tezze;27;O-;Publicity agent
female;Dorotea;Siciliano;San Vittore;58;O+;Landscape architect
female;Clio;Zito;Mezzolombardo;39;B+;Animator
male;Leopoldo;Palermo;Morca;37;B+;Personnel manager
female;Rosaura;Cattaneo;Pesariis;33;A+;Pediatric nurse
female;Antonia;Pisani;Adrara San Rocco;50;B+;Plumbing inspector
male;Arturo;Napolitani;Spirano;61;B+;Health information technician
male;Lealdo;Lettiere;Tito Scalo;26;A+;Osteopathic doctor
male;Franco;Trevisano;Magnacavallo;43;B+;Personnel analyst
female;Orestilla;Padovano;Ronsecco;39;O+;Technician
female;Adriana;Iadanza;Chiavazza;60;A+;Farmhand
male;Arnaldo;Russo;Santo Stefano Di Briga;40;O+;International human resources manager
male;Oreste;Toscani;Canale;84;O+;Time checker
male;Lodovico;Onio;Civitella Del Tronto;28;A+;Member services counselor
female;Nicoletta;Palermo;Cizzolo;19;A-;Ergonomist
female;Cecilia;Pisano;Remedello;21;O+;Office administrator
female;Lionella;Bellucci;Valle San Giovanni;79;O+;Extruding and drawing machine setters
male;Rosario;Calabresi;Serralunga Di Crea;41;O+;Retail salesperson
male;Vincenzo;Buccho;San Giovanni Paganica;64;B+;Adult secondary education teacher
male;Bacco;Marino;Creazzo;44;A-;Food service worker
female;Damiana;Lori;Villa Moscosi;43;A+;Attorney
female;Addolorata;Mazzi;Messina;65;B-;Margin clerk
female;Cesarina;Rossi;Corna Imagna;21;O+;Retail salesperson
male;Callisto;Zito;Tussio;30;A-;Staffing specialist
male;Ercole;Mazzanti;Morro D'Oro;22;O+;Public relations consultant
male;Adelfo;Beneventi;Castelluccio;47;O+;Industrial accountant
male;Andrea;Mazzi;Partina;46;B+;Floor layer
male;Callimaco;Buccho;Matarocco;61;O+;Personnel director
male;Leo;Pagnotto;Sommo;38;O+;Food batchmaker
female;Rachele ;Trentini;Giovi D'Arezzo;61;A+;Station agent
male;Adelfo;Pirozzi;Cunevo;49;O+;Forensic accountant
male;Bartolomeo;Pugliesi;Vaprio D'Adda;60;O+;Insurance underwriter
male;Ercole;Arcuri;Pontestura;68;A+;Extruding, forming, pressing, and compacting machine setter
male;Rufino;Schiavone;San Lorenzo Del Vallo;28;O+;Direct care worker
male;Eleuterio;Loggia;Lido Di Venezia;60;B+;Management consultant
male;Savino;Pisani;Borrello Di Catania;40;O+;Sign language interpreter
female;Gisella;Piazza;Lauropoli;33;A+;Traffic technician
female;Cristina;Pinto;Monte Cremasco;47;B+;Office clerk
male;Anastasio;Castiglione;Serino;81;A+;Control room trainee
female;Lioba;Pirozzi;Oderzo;44;O+;Rail transportation occupation
male;Isaia;Iadanza;Tavernerio;50;A+;Macroeconomist
female;Guendalina;Pinto;Caltavuturo;43;O-;Remote sensing specialist
female;Noemi;Pisano;Sant'Antonino;70;AB+;Real estate rental agent
female;Melissa;Buccho;Sandrigo;80;B+;Computer systems software engineer
male;Fosco;Toscano;Pigna;59;O+;Direct care worker
male;Elvio;Milanesi;Santena;47;O+;Chemical plant and system operator
female;Ambra;Rossi;Spineda;67;B+;Marking and identification printing machine operator
male;Ferruccio;Romani;Fiesole;66;A+;Ironworker
female;Teresa;Lo Duca;Bordano;28;B+;Personal chef
male;Crescente;Ferri;Olmedo;81;A+;Commissioner
male;Leonardo;Sabbatini;San Pietro Vara;27;A+;Public finance economist
male;Carmelo;Buccho;Lurate Caccivio;42;A-;Film and video editor
female;Mareta;Marcelo;Padova;65;O+;Sewer pipe cleaner
female;Ernesta;Manna;Trivigno;22;O+;Ticket taker
male;Ilario;Zito;Fonte;44;A+;Fire prevention specialist
male;Francesco;Lettiere;Esino Lario;75;O+;Aquatic biologist
male;Nestore;Pisani;Berchidda;24;O+;Photographic process worker
